profile,trix,wma,shift,ts_atr,sl_atr,cagr,bh_cagr,alpha,max_dd,n_trades,win_rate,sharpe
growth,4,20,4,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,20,8,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,10,6,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,20,2,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,20,10,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,15,10,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,25,2,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,25,4,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,15,8,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,20,6,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,25,8,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,25,6,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,45,10,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,15,6,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,10,2,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,15,4,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,15,2,4.0,0.0,0.47283039369357804,0.26290284466533187,0.20992754902824617,-0.5335791482135396,91,0.6043956043956044,1.2970542946443968
growth,4,45,2,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,35,8,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,15,4,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,20,4,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,45,4,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,35,10,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,30,2,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,20,2,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,15,8,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,40,2,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,15,2,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,15,6,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,15,10,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,10,10,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,10,8,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,40,4,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,40,6,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,40,8,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,40,10,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,20,6,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,25,2,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,10,2,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,25,6,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,10,4,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,30,8,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,25,4,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,45,8,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,35,6,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,30,10,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,25,8,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,10,6,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,35,2,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,20,10,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,45,6,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,30,4,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,35,4,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,20,8,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,45,10,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,25,10,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,4,30,6,2.0,0.0,0.37361401032636055,0.26290284466533187,0.11071116566102868,-0.5399508378910214,169,0.5266272189349113,1.4309871682057898
growth,6,35,2,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,30,8,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,10,2,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,10,8,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,35,6,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,35,8,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,10,6,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,10,4,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,10,10,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,30,10,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,45,4,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,35,10,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,15,2,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,25,4,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,25,2,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,45,2,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,45,6,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,25,6,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,20,10,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,40,10,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,45,8,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,25,8,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,20,8,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,40,8,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,45,10,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,25,10,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,20,6,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
growth,6,40,6,4.0,0.0,0.33695904591914827,0.26290284466533187,0.0740562012538164,-0.5340132895499675,77,0.5844155844155844,1.040462806192867
